10178;Travessa Peixeira Inox 60cm ORC_UT0124;Un;45;Orcil;0;0;null;10178;0;0
10179;Travessa Peixeira Inox 70cm ORC_UT0126;Un;69;Orcil;0;0;null;10179;0;0
10181;Grelha Lisa 1/1 53x32,5cm ORC_GN11-GL;Un;156;Orcil;0;0;null;10181;0;0
10182;Grelha Frango 1/1 53x32,5cm ORC_GN11-GF;Un;169;Orcil;0;0;null;10182;0;0
10183;Ampola Garrafa Termica 2,5L SPN_2603-63;Un;97,9;Soprano;0;0;null;10183;0;0
10187;Bisnaga Tampa Amarela 400ml POP;Un;4,8;Plasvale;0;0;null;10187;0;0
10188;Bisnaga Tampa Vermelha 400ml POP;Un;4,8;Plasvale;0;0;null;10188;0;0
10189;Bisnaga Tampa Branca 400ml POP;Un;4,8;Plasvale;0;0;null;10189;0;0
10190;Garfo Peixe Solaris Cx 12 BNX_5106-125;Un;5,2;Brinox;0;0;null;10190;0;0
10191;Faca Peixe Solaris Cx 12 BNX_5106-126;Un;7,3;Brinox;0;0;null;10191;0;0
10192;Suporte Rechaud Platano 8L BNX_1007-000;Un;99,8;Brinox;0;0;null;10192;0;0
10193;Chapa Difusora 18,5cm BNX_1002-018;Un;25,8;Brinox;0;0;null;10193;0;0
10195;Faca Churrasco Viva Cx 12 BNX_5010-118;Un;10,4;Brinox;0;0;null;10195;0;0
102;Lixeira C/ Pedal 15L 26x46cm Inox VIE_3587;Un;172,4;Viel;0;0;null;102;0;0
10200;Colher Mesa Viva BNX_5010-101;Un;7,2;Brinox;0;0;null;10200;0;0
10201;Faca Mesa Viva Cx 12 BNX_5010-103;Un;10,4;Brinox;0;0;null;10201;0;0
10202;Colher Sobremesa Viva Cx 12 BNX_5010-104;Un;6,2;Brinox;0;0;null;10202;0;0
10203;Garfo Sobremesa Viva Cx 12 BNX_5010-105;Un;6,2;Brinox;0;0;null;10203;0;0
10204;Faca Sobremesa Viva Cx 12 BNX_5010-106;Un;10;Brinox;0;0;null;10204;0;0
10205;Colher Cha Viva Cx 12 BNX_5010-107;Un;5,2;Brinox;0;0;null;10205;0;0
10206;Colher Cafe Viva Cx 12 BNX_5010-108;Un;4,1;Brinox;0;0;null;10206;0;0
10207;Garfo Peixe Viva Cx 12 BNX_5010-125;Un;9,4;Brinox;0;0;null;10207;0;0
10208;Faca Peixe Viva Cx 12 BNX_5010-126;Un;9;Brinox;0;0;null;10208;0;0
10209;Concha Terrina Viva BNX_5010-009;Un;31,4;Brinox;0;0;null;10209;0;0
10211;Moinho Pimenta/Sal Autom BNX_1576-105;Un;47,3;Brinox;0;0;null;10211;0;0
10212;Garfo Mesa Turim Cx 12 BNX_5110-102;Un;2,5;Brinox;0;0;null;10212;0;0
10213;Faca Churrasco Turim BNX_5110-118;Un;3,5;Brinox;0;0;null;10213;0;0
10214;Fita Adesiva Transparente 48mm x 45m TGE_1460;Un;3,9;Talge;0;0;null;10214;0;0
10215;Omeleteira Mini 14cm JLY_20511;Un;36,9;Jolly;0;0;null;10215;0;0
10217;Espatula Raspad 15 C Bege Inox JLY_32506;Un;27;Jolly;0;0;null;10217;0;0
10218;Cuba Plast Fechada 03 46x34,5x10cm 12L JLY_10666;Un;35,2;Jolly;0;0;null;10218;0;0
